zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,c_lng
18433,41.57448,-75.58817,462Jermyn,PA,Pen588nsylvania,TRUE,,6624,90.7,42069,Lackawanna,{'42069':100},Lackawanna,42069,FALSE,FALSE,America/New_York,
18434,41.46147,-75.54831,Jessu264p,PA,Pe320nnsylvania,TRUE,,3899,243.6,42069,Lackawanna,{'42069':100},Lackawanna,42069,FALSE,FALSE,America/New_York,
18435,41.48906,-75.00234,Lackawaxe630n,PA,Pe108nnsylvania,TRUE,,924,31,42103,Pike,{'42103':100},Pike,42103,FALSE,FALSE,America/New_York,
18436,41.43675,-75.39302,Lake Arie839l,PA,Pennsylva312nia,TRUE,,12655,58.9,42127,Wayne,"{'42069':24.56,'42127':75.44}",Wayne|Lackawanna,42127|42069,FALSE,FALSE,America/New_York,
18437,41.86781,-75.30642,Lak462e Como,PA,Pennsylv642ania,TRUE,,164,6.9,42127,Wayne,{'42127':100},Wayne,42127,FALSE,FALSE,America/New_York,
18438,41.43596,-75.25098,Lakevil188le,PA,Pen280nsylvania,TRUE,,1122,61.5,42127,Wayne,{'42127':100},Wayne,42127,FALSE,FALSE,America/New_York,
18439,41.82691,-75.34921,La223kewood,PA,Penns998ylvania,TRUE,,502,6.3,42127,Wayne,{'42127':100},Wayne,42127,FALSE,FALSE,America/New_York,
18441,41.65949,-75.62839,Len71oxville,PA,Penn744sylvania,TRUE,,154,38.2,42115,Susquehanna,{'42115':100},Susquehanna,42115,FALSE,FALSE,America/New_York,
18443,41.66231,-75.10116,Milan972ville,PA,Pennsylvan510ia,TRUE,,447,12.9,42127,Wayne,{'42127':100},Wayne,42127,FALSE,FALSE,America/New_York,
18444,41.33108,-75.55093,700Moscow,PA,Penn960sylvania,TRUE,,13615,45.4,42069,Lackawanna,"{'42069':87.66,'42127':12.34}",Lackawanna|Wayne,42069|42127,FALSE,FALSE,America/New_York,
18445,41.2966,-75.36064,Newfo192undland,PA,Pennsylv221ania,TRUE,,2775,24.7,42127,Wayne,"{'42103':20.52,'42127':79.48}",Wayne|Pike,42127|42103,FALSE,FALSE,America/New_York,
18446,41.64502,-75.75703,Nic99holson,PA,Pennsylvani887a,TRUE,,3307,28.4,42069,Lackawanna,"{'42069':6.99,'42115':41.49,'42131':51.51}",Lackawanna|Wyoming|Susquehanna,42069|42131|42115,FALSE,FALSE,America/New_York,
18447,41.50835,-75.61665,947Olyphant,PA,Penns534ylvania,TRUE,,10045,198.6,42069,Lackawanna,{'42069':100},Lackawanna,42069,FALSE,FALSE,America/New_York,
18451,41.40818,-75.21647,Pa73upack,PA,Pennsylvani840a,TRUE,,783,35.2,42103,Pike,{'42103':100},Pike,42103,FALSE,FALSE,America/New_York,
18452,41.48361,-75.59016,Peckvi966lle,PA,Pennsyl670vania,TRUE,,4880,942.7,42069,Lackawanna,{'42069':100},Lackawanna,42069,FALSE,FALSE,America/New_York,
18453,41.75462,-75.36202,Pleasant M650ount,PA,Penn462sylvania,TRUE,,990,8.4,42127,Wayne,{'42127':100},Wayne,42127,FALSE,FALSE,America/New_York,
18454,41.82901,-75.42668,Poy504ntelle,PA,Pennsyl76vania,TRUE,,15,9.1,42127,Wayne,{'42127':100},Wayne,42127,FALSE,FALSE,America/New_York,
18455,41.88685,-75.35615,Preston Par419k,PA,Pennsylvan780ia,TRUE,,89,9.1,42127,Wayne,{'42127':100},Wayne,42127,FALSE,FALSE,America/New_York,
18456,41.62629,-75.34433,P120rompton,PA,P309ennsylvania,TRUE,,350,34.4,42127,Wayne,{'42127':100},Wayne,42127,FALSE,FALSE,America/New_York,
18457,41.47196,-75.04855,R574owland,PA,Pennsyl556vania,TRUE,,216,65.9,42103,Pike,{'42103':100},Pike,42103,FALSE,FALSE,America/New_York,
18458,41.40926,-74.91634,770Shohola,PA,Pennsyl564vania,TRUE,,2574,21.4,42103,Pike,{'42103':100},Pike,42103,FALSE,FALSE,America/New_York,
18459,41.5052,-75.42861,S652outh Canaan,PA,Penns805ylvania,TRUE,,8,295,42127,Wayne,{'42127':100},Wayne,42127,FALSE,FALSE,America/New_York,
18460,41.25393,-75.32351,274South Sterling,PA,Pennsylva232nia,TRUE,,133,21.5,42127,Wayne,"{'42103':19.02,'42127':80.98}",Wayne|Pike,42127|42103,FALSE,FALSE,America/New_York,
18461,41.9278,-75.32819,Sta51rlight,PA,664Pennsylvania,TRUE,,330,7.3,42127,Wayne,{'42127':100},Wayne,42127,FALSE,FALSE,America/New_York,
18462,41.90749,-75.4223,Star505rucca,PA,Pennsylvan387ia,TRUE,,361,6.1,42127,Wayne,{'42127':100},Wayne,42127,FALSE,FALSE,America/New_York,
18463,41.34921,-75.40335,S726terling,PA,P159ennsylvania,TRUE,,294,26.9,42127,Wayne,{'42127':100},Wayne,42127,FALSE,FALSE,America/New_York,
18464,41.40322,-75.17876,T474afton,PA,Pennsy790lvania,TRUE,,1195,38.3,42103,Pike,{'42103':100},Pike,42103,FALSE,FALSE,America/New_York,
18465,41.82946,-75.51184,646Thompson,PA,Pennsylva776nia,TRUE,,1390,11,42115,Susquehanna,"{'42115':92.69,'42127':7.31}",Susquehanna|Wayne,42115|42127,FALSE,FALSE,America/New_York,
18466,41.19551,-75.38564,Toby218hanna,PA,Penns419ylvania,TRUE,,17472,179.1,42089,Monroe,{'42089':100},Monroe,42089,FALSE,FALSE,America/New_York,
18469,41.70119,-75.14223,T389yler Hill,PA,Pe644nnsylvania,TRUE,,235,14.9,42127,Wayne,{'42127':100},Wayne,42127,FALSE,FALSE,America/New_York,
18470,41.72793,-75.53825,Unio963n Dale,PA,Penns265ylvania,TRUE,,2016,14,42115,Susquehanna,"{'42115':93.53,'42127':6.47}",Susquehanna|Wayne,42115|42127,FALSE,FALSE,America/New_York,
18471,41.52834,-75.69222,Wa33verly,PA,Penns86ylvania,TRUE,,663,95.7,42069,Lackawanna,{'42069':100},Lackawanna,42069,FALSE,FALSE,America/New_York,
18472,41.58381,-75.39847,Wayma325rt,PA,987Pennsylvania,TRUE,,7443,45.3,42127,Wayne,{'42127':100},Wayne,42127,FALSE,FALSE,America/New_York,
18473,41.52432,-75.21088,White M941ills,PA,Pennsyl744vania,TRUE,,763,153.4,42127,Wayne,{'42127':100},Wayne,42127,FALSE,FALSE,America/New_York,
18503,41.41128,-75.66769,S605cranton,PA,Penns677ylvania,TRUE,,1158,985.6,42069,Lackawanna,{'42069':100},Lackawanna,42069,FALSE,FALSE,America/New_York,
18504,41.42553,-75.69992,Scranto274n,PA,Pennsylva159nia,TRUE,,20531,952.4,42069,Lackawanna,{'42069':100},Lackawanna,42069,FALSE,FALSE,America/New_York,
18505,41.38781,-75.65313,Sc671ranton,PA,Pen830nsylvania,TRUE,,20606,934.1,42069,Lackawanna,{'42069':100},Lackawanna,42069,FALSE,FALSE,America/New_York,
18507,41.35534,-75.68051,M274oosic,PA,Pen355nsylvania,TRUE,,5165,194.1,42069,Lackawanna,{'42069':100},Lackawanna,42069,FALSE,FALSE,America/New_York,
18508,41.45492,-75.65794,Scra51nton,PA,Pennsylva164nia,TRUE,,13182,697.6,42069,Lackawanna,{'42069':100},Lackawanna,42069,FALSE,FALSE,America/New_York,
18509,41.43081,-75.6428,Scrant636on,PA,Pennsylvani870a,TRUE,,13744,1827.9,42069,Lackawanna,{'42069':100},Lackawanna,42069,FALSE,FALSE,America/New_York,
18510,41.4073,-75.63681,Sc351ranton,PA,Penns761ylvania,TRUE,,13443,2541.1,42069,Lackawanna,{'42069':100},Lackawanna,42069,FALSE,FALSE,America/New_York,
18512,41.42742,-75.59457,Scranto326n,PA,Pen157nsylvania,TRUE,,12005,421.5,42069,Lackawanna,{'42069':100},Lackawanna,42069,FALSE,FALSE,America/New_York,
18517,41.39461,-75.71365,Ta841ylor,PA,Pennsyl190vania,TRUE,,5301,485.7,42069,Lackawanna,{'42069':100},Lackawanna,42069,FALSE,FALSE,America/New_York,
18518,41.37501,-75.7396,Old F548orge,PA,Pennsyl220vania,TRUE,,8038,794.2,42069,Lackawanna,{'42069':100},Lackawanna,42069,FALSE,FALSE,America/New_York,
18519,41.46194,-75.63073,Scran562ton,PA,Pennsylvan48ia,TRUE,,4754,818.5,42069,Lackawanna,{'42069':100},Lackawanna,42069,FALSE,FALSE,America/New_York,
18602,41.18765,-75.75521,Bear184 Creek,PA,Pennsylvani215a,TRUE,,252,51.2,42079,Luzerne,{'42079':100},Luzerne,42079,FALSE,FALSE,America/New_York,
18603,41.08294,-76.24886,B651erwick,PA,Penn886sylvania,TRUE,,19168,144.7,42037,Columbia,"{'42037':79.75,'42079':20.25}",Columbia|Luzerne,42037|42079,FALSE,FALSE,America/New_York,
18610,41.06303,-75.54611,704Blakeslee,PA,Pennsy354lvania,TRUE,,5062,64.1,42089,Monroe,"{'42025':0.18,'42079':0.1,'42089':99.72}",Monroe|Carbon|Luzerne,42089|42025|42079,FALSE,FALSE,America/New_York,
18612,41.34938,-75.98332,Dalla430s,PA,Pennsylvan78ia,TRUE,,18555,129.3,42079,Luzerne,"{'42079':98.11,'42131':1.89}",Luzerne|Wyoming,42079|42131,FALSE,FALSE,America/New_York,
18614,41.48971,-76.37811,Dusho284re,PA,Pennsylv354ania,TRUE,,2233,6.8,42113,Sullivan,"{'42113':99.26,'42131':0.74}",Sullivan|Wyoming,42113|42131,FALSE,FALSE,America/New_York,
18615,41.46185,-75.85725,Fal697ls,PA,Pe76nnsylvania,TRUE,,2027,39.3,42131,Wyoming,"{'42069':0.86,'42079':4.71,'42131':94.43}",Wyoming|Luzerne|Lackawanna,42131|42079|42069,FALSE,FALSE,America/New_York,
18616,41.50966,-76.62372,Forks949ville,PA,Penn510sylvania,TRUE,,590,5.2,42113,Sullivan,{'42113':100},Sullivan,42113,FALSE,FALSE,America/New_York,
18617,41.17064,-76.07666,Glen 948Lyon,PA,Pennsylvani918a,TRUE,,1897,122.7,42079,Luzerne,{'42079':100},Luzerne,42079,FALSE,FALSE,America/New_York,
18618,41.37478,-76.03486,237Harveys Lake,PA,Penns354ylvania,TRUE,,3757,82.8,42079,Luzerne,"{'42079':86.21,'42131':13.79}",Luzerne|Wyoming,42079|42131,FALSE,FALSE,America/New_York,
18619,41.44803,-76.71127,Hills333grove,PA,Penns638ylvania,TRUE,,275,3.1,42113,Sullivan,{'42113':100},Sullivan,42113,FALSE,FALSE,America/New_York,
18621,41.25327,-76.09279,Hunlo349ck Creek,PA,Pennsylvani45a,TRUE,,6771,54.3,42079,Luzerne,{'42079':100},Luzerne,42079,FALSE,FALSE,America/New_York,
18622,41.20379,-76.27304,211Huntington Mills,PA,Pennsylva670nia,TRUE,,173,27,42079,Luzerne,{'42079':100},Luzerne,42079,FALSE,FALSE,America/New_York,
18623,41.67032,-76.1477,La288ceyville,PA,P606ennsylvania,TRUE,,2731,18.7,42131,Wyoming,"{'42015':32.2,'42115':15.73,'42131':52.07}",Wyoming|Bradford|Susquehanna,42131|42015|42115,FALSE,FALSE,America/New_York,
18624,41.05778,-75.62088,Lak575e Harmony,PA,Pennsy729lvania,TRUE,,344,17.3,42025,Carbon,{'42025':100},Carbon,42025,FALSE,FALSE,America/New_York,
18625,41.50959,-75.85078,Lake W93inola,PA,Pennsyl887vania,TRUE,,361,248.6,42131,Wyoming,{'42131':100},Wyoming,42131,FALSE,FALSE,America/New_York,
18626,41.4044,-76.5132,Lapor743te,PA,P829ennsylvania,TRUE,,521,7.8,42113,Sullivan,{'42113':100},Sullivan,42113,FALSE,FALSE,America/New_York,
18628,41.43793,-76.31442,Lop533ez,PA,Pe650nnsylvania,TRUE,,211,3.6,42113,Sullivan,{'42113':100},Sullivan,42113,FALSE,FALSE,America/New_York,
18629,41.5115,-76.13824,Meho207opany,PA,Pennsylvan912ia,TRUE,,1618,7.4,42131,Wyoming,{'42131':100},Wyoming,42131,FALSE,FALSE,America/New_York,
18630,41.66742,-76.02944,Me993shoppen,PA,Penns709ylvania,TRUE,,3114,20.8,42131,Wyoming,"{'42115':48.2,'42131':51.8}",Wyoming|Susquehanna,42131|42115,FALSE,FALSE,America/New_York,
18631,41.02958,-76.30335,Mifflinvil336le,PA,Pen795nsylvania,TRUE,,1257,289.3,42037,Columbia,{'42037':100},Columbia,42037,FALSE,FALSE,America/New_York,
18632,41.46692,-76.38342,Mi986ldred,PA,Pennsylv295ania,TRUE,,524,30.3,42113,Sullivan,{'42113':100},Sullivan,42113,FALSE,FALSE,America/New_York,
18634,41.18918,-76.02153,Na378nticoke,PA,Pennsylvan554ia,TRUE,,13114,353.3,42079,Luzerne,{'42079':100},Luzerne,42079,FALSE,FALSE,America/New_York,
18635,41.03049,-76.20178,N396escopeck,PA,Penns908ylvania,TRUE,,3792,39.2,42079,Luzerne,"{'42037':21.67,'42079':78.33}",Luzerne|Columbia,42079|42037,FALSE,FALSE,America/New_York,
18636,41.40265,-76.09746,No742xen,PA,Pennsy954lvania,TRUE,,1327,12.5,42131,Wyoming,"{'42079':17.73,'42131':82.27}",Wyoming|Luzerne,42131|42079,FALSE,FALSE,America/New_York,
18640,41.29714,-75.74029,Pittsto119n,PA,Penn292sylvania,TRUE,,17218,233.6,42079,Luzerne,{'42079':100},Luzerne,42079,FALSE,FALSE,America/New_York,
18641,41.33606,-75.73043,Pit550tston,PA,P456ennsylvania,TRUE,,6623,601.9,42079,Luzerne,"{'42069':12.18,'42079':87.82}",Luzerne|Lackawanna,42079|42069,FALSE,FALSE,America/New_York,
18642,41.35387,-75.77672,582Duryea,PA,Pennsyl336vania,TRUE,,4170,309.4,42079,Luzerne,{'42079':100},Luzerne,42079,FALSE,FALSE,America/New_York,
18643,41.36655,-75.83624,Pitt6ston,PA,Pennsylva55nia,TRUE,,12592,262.1,42079,Luzerne,{'42079':100},Luzerne,42079,FALSE,FALSE,America/New_York,
18644,41.33134,-75.87862,W243yoming,PA,Pennsylvani987a,TRUE,,7268,177.6,42079,Luzerne,{'42079':100},Luzerne,42079,FALSE,FALSE,America/New_York,
18651,41.24756,-75.96186,Ply162mouth,PA,Pe674nnsylvania,TRUE,,8511,284.1,42079,Luzerne,{'42079':100},Luzerne,42079,FALSE,FALSE,America/New_York,
18653,41.39328,-75.82357,770Ransom,PA,Penns319ylvania,TRUE,,233,206.2,42069,Lackawanna,{'42069':100},Lackawanna,42069,FALSE,FALSE,America/New_York,
18655,41.18174,-76.19613,Shick313shinny,PA,P540ennsylvania,TRUE,,5694,33.6,42079,Luzerne,"{'42037':3.9,'42079':96.1}",Luzerne|Columbia,42079|42037,FALSE,FALSE,America/New_York,
18656,41.32262,-76.20943,Sweet 121Valley,PA,Pennsylvan355ia,TRUE,,2112,16.3,42079,Luzerne,{'42079':100},Luzerne,42079,FALSE,FALSE,America/New_York,
18657,41.52524,-75.95414,Tunkhann556ock,PA,Pennsyl964vania,TRUE,,12056,37.5,42131,Wyoming,{'42131':100},Wyoming,42131,FALSE,FALSE,America/New_York,
18660,41.10387,-76.06493,Wap169wallopen,PA,669Pennsylvania,TRUE,,3586,33.6,42079,Luzerne,{'42079':100},Luzerne,42079,FALSE,FALSE,America/New_York,
18661,41.08605,-75.75358,White 799Haven,PA,Pennsylv881ania,TRUE,,5406,16.4,42079,Luzerne,"{'42025':14.12,'42079':85.88}",Luzerne|Carbon,42079|42025,FALSE,FALSE,America/New_York,
18701,41.24368,-75.88508,Wil464kes Barre,PA,Pennsyl121vania,TRUE,,3526,2490.5,42079,Luzerne,{'42079':100},Luzerne,42079,FALSE,FALSE,America/New_York,
18702,41.22083,-75.77366,Wilkes Ba314rre,PA,Pennsylvani895a,TRUE,,39841,224.4,42079,Luzerne,{'42079':100},Luzerne,42079,FALSE,FALSE,America/New_York,
18704,41.2766,-75.89463,King296ston,PA,Pennsy383lvania,TRUE,,30662,1204,42079,Luzerne,{'42079':100},Luzerne,42079,FALSE,FALSE,America/New_York,
18705,41.27183,-75.84331,Wilkes B257arre,PA,Pennsyl228vania,TRUE,,14426,1047.3,42079,Luzerne,{'42079':100},Luzerne,42079,FALSE,FALSE,America/New_York,
18706,41.20435,-75.91139,Wilkes Ba776rre,PA,Pennsy919lvania,TRUE,,15908,234.7,42079,Luzerne,{'42079':100},Luzerne,42079,FALSE,FALSE,America/New_York,
18707,41.13368,-75.92644,Mou425ntain Top,PA,Pennsyl362vania,TRUE,,16075,120.8,42079,Luzerne,{'42079':100},Luzerne,42079,FALSE,FALSE,America/New_York,
18708,41.29414,-75.96535,Sh754avertown,PA,Pennsylvani352a,TRUE,,8650,206,42079,Luzerne,{'42079':100},Luzerne,42079,FALSE,FALSE,America/New_York,
18709,41.28549,-75.89639,14Luzerne,PA,Pennsyl233vania,TRUE,,2922,1420.2,42079,Luzerne,{'42079':100},Luzerne,42079,FALSE,FALSE,America/New_York,
18801,41.82978,-75.93836,Mont113rose,PA,Pe451nnsylvania,TRUE,,8018,19.6,42115,Susquehanna,{'42115':100},Susquehanna,42115,FALSE,FALSE,America/New_York,
18810,41.93568,-76.50452,At836hens,PA,459Pennsylvania,TRUE,,5590,51.8,42015,Bradford,{'42015':100},Bradford,42015,FALSE,FALSE,America/New_York,
18812,41.96665,-75.95754,975Brackney,PA,Pennsylva575nia,TRUE,,1681,20.1,42115,Susquehanna,{'42115':100},Susquehanna,42115,FALSE,FALSE,America/New_York,
18814,41.78172,-76.60554,Burling60ton,PA,Pennsylvan827ia,TRUE,,210,103.2,42015,Bradford,{'42015':100},Bradford,42015,FALSE,FALSE,America/New_York,
18816,41.74981,-75.91554,Dim562ock,PA,Pennsylvani542a,TRUE,,147,42.5,42115,Susquehanna,{'42115':100},Susquehanna,42115,FALSE,FALSE,America/New_York,
18817,41.87002,-76.62632,Eas123t Smithfield,PA,Penns86ylvania,TRUE,,231,64.2,42015,Bradford,{'42015':100},Bradford,42015,FALSE,FALSE,America/New_York,
18818,41.91031,-76.04687,Friend702sville,PA,Pennsylvan681ia,TRUE,,1202,11.8,42115,Susquehanna,{'42115':100},Susquehanna,42115,FALSE,FALSE,America/New_York,
18821,41.98654,-75.73634,Great 268Bend,PA,Pennsyl2vania,TRUE,,1311,128.9,42115,Susquehanna,{'42115':100},Susquehanna,42115,FALSE,FALSE,America/New_York,
18822,41.94979,-75.80152,Hallst71ead,PA,Pen190nsylvania,TRUE,,3305,33.8,42115,Susquehanna,{'42115':100},Susquehanna,42115,FALSE,FALSE,America/New_York,
18823,41.77608,-75.69351,H8arford,PA,Pennsylvan673ia,TRUE,,270,27.9,42115,Susquehanna,{'42115':100},Susquehanna,42115,FALSE,FALSE,America/New_York,
18824,41.70412,-75.78347,Hop Bot465tom,PA,Pennsylv177ania,TRUE,,1527,18.1,42115,Susquehanna,{'42115':100},Susquehanna,42115,FALSE,FALSE,America/New_York,
18825,41.80766,-75.60101,Jacks176on,PA,Pen687nsylvania,TRUE,,101,12.9,42115,Susquehanna,{'42115':100},Susquehanna,42115,FALSE,FALSE,America/New_York,
18826,41.75106,-75.74654,K656ingsley,PA,Pennsylva719nia,TRUE,,1515,16.2,42115,Susquehanna,{'42115':100},Susquehanna,42115,FALSE,FALSE,America/New_York,
18828,41.79647,-76.10448,La22wton,PA,Pennsyl741vania,TRUE,,296,13.6,42115,Susquehanna,{'42115':100},Susquehanna,42115,FALSE,FALSE,America/New_York,
18829,41.83451,-76.16968,Le Ray31sville,PA,Pe304nnsylvania,TRUE,,765,13,42015,Bradford,{'42015':100},Bradford,42015,FALSE,FALSE,America/New_York,
18830,41.95142,-76.10744,Little 305Meadows,PA,Pennsylvani805a,TRUE,,555,11.8,42115,Susquehanna,"{'42015':3.4,'42115':96.6}",Susquehanna|Bradford,42115|42015,FALSE,FALSE,America/New_York,
18831,41.8912,-76.60084,463Milan,PA,Pennsyl195vania,TRUE,,1487,13.8,42015,Bradford,{'42015':100},Bradford,42015,FALSE,FALSE,America/New_York,
18832,41.67702,-76.55657,Monroet181on,PA,Penns7ylvania,TRUE,,1855,12.1,42015,Bradford,{'42015':100},Bradford,42015,FALSE,FALSE,America/New_York,
18833,41.59759,-76.479,New676 Albany,PA,Pennsyl203vania,TRUE,,1970,7.5,42015,Bradford,"{'42015':95.67,'42113':4.33}",Bradford|Sullivan,42015|42113,FALSE,FALSE,America/New_York,
18834,41.8435,-75.71432,New Milfor383d,PA,Pennsylva59nia,TRUE,,3505,21.5,42115,Susquehanna,{'42115':100},Susquehanna,42115,FALSE,FALSE,America/New_York,
18837,41.92084,-76.29649,992Rome,PA,788Pennsylvania,TRUE,,3133,14,42015,Bradford,{'42015':100},Bradford,42015,FALSE,FALSE,America/New_York,
18840,41.97183,-76.53575,336Sayre,PA,Pe412nnsylvania,TRUE,,10780,92,42015,Bradford,{'42015':100},Bradford,42015,FALSE,FALSE,America/New_York,
18842,41.75811,-75.62108,379South Gibson,PA,Penn522sylvania,TRUE,,271,26.1,42115,Susquehanna,{'42115':100},Susquehanna,42115,FALSE,FALSE,America/New_York,
18843,41.79442,-75.89976,South Mon963trose,PA,Pennsylvan1ia,TRUE,,285,122,42115,Susquehanna,{'42115':100},Susquehanna,42115,FALSE,FALSE,America/New_York,
18844,41.69516,-75.91424,341Springville,PA,Penn669sylvania,TRUE,,1964,21.1,42115,Susquehanna,"{'42115':98.77,'42131':1.23}",Susquehanna|Wyoming,42115|42131,FALSE,FALSE,America/New_York,
18845,41.78811,-76.1846,Stev234ensville,PA,Penns995ylvania,TRUE,,267,11.9,42015,Bradford,{'42015':100},Bradford,42015,FALSE,FALSE,America/New_York,
18846,41.60238,-76.24098,Sugar R777un,PA,Penns895ylvania,TRUE,,998,12.1,42015,Bradford,{'42015':100},Bradford,42015,FALSE,FALSE,America/New_York,
18847,41.92957,-75.56896,Susquehann225a,PA,966Pennsylvania,TRUE,,5549,16.5,42115,Susquehanna,"{'42115':95.34,'42127':4.66}",Susquehanna|Wayne,42115|42127,FALSE,FALSE,America/New_York,
18848,41.75211,-76.45419,Towan844da,PA,Pen551nsylvania,TRUE,,8489,33.5,42015,Bradford,{'42015':100},Bradford,42015,FALSE,FALSE,America/New_York,
18850,41.85291,-76.49998,Ulste88r,PA,Pe871nnsylvania,TRUE,,2409,15.1,42015,Bradford,{'42015':100},Bradford,42015,FALSE,FALSE,America/New_York,
18851,41.93406,-76.17605,W948arren Center,PA,Pennsylvani35a,TRUE,,776,9.7,42015,Bradford,{'42015':100},Bradford,42015,FALSE,FALSE,America/New_York,
18853,41.72066,-76.26901,Wyalu474sing,PA,Pen117nsylvania,TRUE,,4089,16,42015,Bradford,{'42015':100},Bradford,42015,FALSE,FALSE,America/New_York,
18854,41.79467,-76.35534,219Wysox,PA,Pennsy84lvania,TRUE,,1611,22,42015,Bradford,{'42015':100},Bradford,42015,FALSE,FALSE,America/New_York,
18901,40.30543,-75.14885,D549oylestown,PA,Pe303nnsylvania,TRUE,,27469,527.6,42017,Bucks,{'42017':100},Bucks,42017,FALSE,FALSE,America/New_York,
18902,40.35307,-75.09676,Doyle564stown,PA,Pen674nsylvania,TRUE,,21343,291.1,42017,Bucks,{'42017':100},Bucks,42017,FALSE,FALSE,America/New_York,
18912,40.32367,-75.0543,Bu592ckingham,PA,Penns296ylvania,TRUE,,396,37.9,42017,Bucks,{'42017':100},Bucks,42017,FALSE,FALSE,America/New_York,
18913,40.38173,-75.05577,C243arversville,PA,Pennsylvani640a,TRUE,,68,48.6,42017,Bucks,{'42017':100},Bucks,42017,FALSE,FALSE,America/New_York,
18914,40.289,-75.20984,Chalfo312nt,PA,Pennsylv423ania,TRUE,,21156,458.3,42017,Bucks,{'42017':100},Bucks,42017,FALSE,FALSE,America/New_York,
18915,40.27218,-75.25677,Co155lmar,PA,466Pennsylvania,TRUE,,645,389.7,42091,Montgomery,{'42091':100},Montgomery,42091,FALSE,FALSE,America/New_York,
18917,40.37305,-75.2041,191Dublin,PA,Pennsylvan981ia,TRUE,,2123,1429.5,42017,Bucks,{'42017':100},Bucks,42017,FALSE,FALSE,America/New_York,
18920,40.49613,-75.08428,Erw225inna,PA,Pe689nnsylvania,TRUE,,373,51.1,42017,Bucks,{'42017':100},Bucks,42017,FALSE,FALSE,America/New_York,
18923,40.35772,-75.17108,Foun443tainville,PA,Pennsylvani406a,TRUE,,911,221.7,42017,Bucks,{'42017':100},Bucks,42017,FALSE,FALSE,America/New_York,
18925,40.28623,-75.05641,Fu28rlong,PA,Pennsylvani564a,TRUE,,6691,222.7,42017,Bucks,{'42017':100},Bucks,42017,FALSE,FALSE,America/New_York,
18929,40.2552,-75.0798,Ja382mison,PA,Pennsylvani733a,TRUE,,9624,442.2,42017,Bucks,{'42017':100},Bucks,42017,FALSE,FALSE,America/New_York,
18930,40.52158,-75.21353,513Kintnersville,PA,Pen541nsylvania,TRUE,,2801,47.1,42017,Bucks,{'42017':100},Bucks,42017,FALSE,FALSE,America/New_York,
18932,40.29426,-75.2558,Line Lexingto713n,PA,Pe290nnsylvania,TRUE,,421,119.1,42017,Bucks,{'42017':100},Bucks,42017,FALSE,FALSE,America/New_York,
18935,40.43725,-75.40108,Milford 458Square,PA,Pennsylvani187a,TRUE,,18,622.5,42017,Bucks,{'42017':100},Bucks,42017,FALSE,FALSE,America/New_York,
18936,40.22398,-75.23102,M4ontgomeryville,PA,373Pennsylvania,TRUE,,0,2.1,42091,Montgomery,{'42091':100},Montgomery,42091,FALSE,FALSE,America/New_York,
18938,40.35237,-74.99749,New610 Hope,PA,Pennsylv676ania,TRUE,,14057,132,42017,Bucks,{'42017':100},Bucks,42017,FALSE,FALSE,America/New_York,
18940,40.26321,-74.94753,New996town,PA,Penns320ylvania,TRUE,,29039,340.6,42017,Bucks,{'42017':100},Bucks,42017,FALSE,FALSE,America/New_York,
18942,40.47018,-75.1593,Ottsvi613lle,PA,Pennsylv648ania,TRUE,,3185,56,42017,Bucks,{'42017':100},Bucks,42017,FALSE,FALSE,America/New_York,
18944,40.39137,-75.23466,Perkasi395e,PA,Pe312nnsylvania,TRUE,,25710,204.6,42017,Bucks,{'42017':100},Bucks,42017,FALSE,FALSE,America/New_York,
18947,40.4244,-75.11447,Pipe141rsville,PA,Pennsylvani533a,TRUE,,5996,99.7,42017,Bucks,{'42017':100},Bucks,42017,FALSE,FALSE,America/New_York,
18950,40.44282,-75.07147,Point 126Pleasant,PA,Pen550nsylvania,TRUE,,165,83.7,42017,Bucks,{'42017':100},Bucks,42017,FALSE,FALSE,America/New_York,
18951,40.45241,-75.3446,Qu385akertown,PA,Penns623ylvania,TRUE,,34904,200.8,42017,Bucks,"{'42017':99.89,'42077':0.11}",Bucks|Lehigh,42017|42077,FALSE,FALSE,America/New_York,
18954,40.22262,-74.99932,Richbo548ro,PA,Penn157sylvania,TRUE,,9149,557.8,42017,Bucks,{'42017':100},Bucks,42017,FALSE,FALSE,America/New_York,
18955,40.47751,-75.31519,Ri329chlandtown,PA,Pennsylvan421ia,TRUE,,1720,243.6,42017,Bucks,{'42017':100},Bucks,42017,FALSE,FALSE,America/New_York,
18960,40.36405,-75.32503,Sellersvil746le,PA,Pennsylvani431a,TRUE,,12200,250,42017,Bucks,{'42017':100},Bucks,42017,FALSE,FALSE,America/New_York,
18962,40.346,-75.27068,S844ilverdale,PA,Pennsylv465ania,TRUE,,332,820,42017,Bucks,{'42017':100},Bucks,42017,FALSE,FALSE,America/New_York,
18964,40.29739,-75.33329,Soud388erton,PA,Pennsylvan505ia,TRUE,,14015,570.1,42091,Montgomery,"{'42017':3.24,'42091':96.76}",Montgomery|Bucks,42091|42017,FALSE,FALSE,America/New_York,
18966,40.18764,-75.00632,Southamp598ton,PA,Pennsylv504ania,TRUE,,37649,904.3,42017,Bucks,{'42017':100},Bucks,42017,FALSE,FALSE,America/New_York,
